"machine_event_id","machine_id","machine_code","machine_name","started_at","temperature","vibration","pressure","rpm","power","humidity","is_breakdown"
19638,81,M-021-01,Упаковочная машина №1,2025-02-04 09:47:00.000 +0300,72.157787,,,,4.737985,,0
19639,81,M-021-01,Упаковочная машина №1,2025-02-04 09:45:00.000 +0300,72.157787,,,,4.737985,,0
19640,81,M-021-01,Упаковочная машина №1,2025-02-04 10:42:00.000 +0300,82.560399,,,,4.851385,,0
19641,81,M-021-01,Упаковочная машина №1,2025-02-06 08:12:00.000 +0300,82.560399,,,,4.851385,,0
19642,81,M-021-01,Упаковочная машина №1,2025-02-06 08:12:00.000 +0300,82.560399,,,,4.851385,,0
19643,81,M-021-01,Упаковочная машина №1,2025-02-06 10:12:00.000 +0300,63.334462,,,,4.785229,,0
19644,81,M-021-01,Упаковочная машина №1,2025-02-06 14:24:00.000 +0300,63.334462,,,,4.785229,,0
19645,81,M-021-01,Упаковочная машина №1,2025-02-06 14:01:00.000 +0300,63.334462,,,,4.785229,,0
19646,81,M-021-01,Упаковочная машина №1,2025-02-06 15:13:00.000 +0300,63.885172,,,,4.169319,,0
19647,81,M-021-01,Упаковочная машина №1,2025-02-06 15:08:00.000 +0300,69.421501,,,,4.712173,,0
19648,81,M-021-01,Упаковочная машина №1,2025-02-06 14:59:00.000 +0300,69.113208,,,,4.514027,,0
19649,81,M-021-01,Упаковочная машина №1,2025-02-06 18:06:00.000 +0300,70.407007,,,,4.642870,,0
19650,81,M-021-01,Упаковочная машина №1,2025-02-06 15:38:00.000 +0300,67.539971,,,,4.174092,,0
19651,81,M-021-01,Упаковочная машина №1,2025-02-06 15:15:00.000 +0300,66.710884,,,,4.219171,,0
19652,81,M-021-01,Упаковочная машина №1,2025-02-06 18:25:00.000 +0300,74.730041,,,,4.787511,,0
19653,81,M-021-01,Упаковочная машина №1,2025-02-06 19:52:00.000 +0300,74.730041,,,,4.787511,,0
19654,81,M-021-01,Упаковочная машина №1,2025-02-06 19:32:00.000 +0300,74.730041,,,,4.787511,,0
19655,81,M-021-01,Упаковочная машина №1,2025-02-06 21:23:00.000 +0300,64.457926,,,,4.832153,,0
19656,81,M-021-01,Упаковочная машина №1,2025-02-19 07:04:00.000 +0300,64.457926,,,,4.832153,,0
19657,81,M-021-01,Упаковочная машина №1,2025-02-19 07:03:00.000 +0300,64.457926,,,,4.832153,,0
19658,81,M-021-01,Упаковочная машина №1,2025-02-19 08:12:00.000 +0300,67.569063,,,,4.106469,,0
19659,81,M-021-01,Упаковочная машина №1,2025-02-19 08:07:00.000 +0300,62.417229,,,,4.656470,,0
19660,81,M-021-01,Упаковочная машина №1,2025-02-19 08:01:00.000 +0300,69.342289,,,,4.640843,,0
19661,81,M-021-01,Упаковочная машина №1,2025-02-19 10:24:00.000 +0300,68.875557,,,,4.065287,,0
19662,81,M-021-01,Упаковочная машина №1,2025-02-19 10:19:00.000 +0300,82.388645,,,,4.890204,,0
19663,81,M-021-01,Упаковочная машина №1,2025-02-19 10:17:00.000 +0300,80.571457,,,,4.807002,,0
19664,81,M-021-01,Упаковочная машина №1,2025-02-19 12:00:00.000 +0300,67.736600,,,,4.753863,,0
19665,81,M-021-01,Упаковочная машина №1,2025-02-24 11:08:00.000 +0300,67.736600,,,,4.753863,,0
19666,81,M-021-01,Упаковочная машина №1,2025-02-24 10:51:00.000 +0300,67.736600,,,,4.753863,,0
19667,81,M-021-01,Упаковочная машина №1,2025-02-24 12:14:00.000 +0300,56.897179,,,,4.033839,,0
19668,81,M-021-01,Упаковочная машина №1,2025-02-24 12:09:00.000 +0300,73.405358,,,,4.675669,,0
19669,81,M-021-01,Упаковочная машина №1,2025-02-24 12:09:00.000 +0300,73.405358,,,,4.675669,,0
19670,81,M-021-01,Упаковочная машина №1,2025-02-24 13:59:00.000 +0300,72.140033,,,,4.006464,,0
19671,81,M-021-01,Упаковочная машина №1,2025-02-24 13:54:00.000 +0300,74.907186,,,,4.802483,,0
19672,81,M-021-01,Упаковочная машина №1,2025-02-24 13:46:00.000 +0300,63.633528,,,,4.642467,,0
19673,81,M-021-01,Упаковочная машина №1,2025-02-24 14:27:00.000 +0300,67.444026,,,,4.770278,,0
19674,81,M-021-01,Упаковочная машина №1,2025-02-27 09:16:00.000 +0300,67.444026,,,,4.770278,,0
19675,81,M-021-01,Упаковочная машина №1,2025-02-27 09:05:00.000 +0300,67.444026,,,,4.770278,,0
19676,81,M-021-01,Упаковочная машина №1,2025-02-27 11:18:00.000 +0300,62.732159,,,,4.699866,,0
19677,81,M-021-01,Упаковочная машина №1,2025-03-01 09:39:00.000 +0300,62.732159,,,,4.699866,,0
19678,81,M-021-01,Упаковочная машина №1,2025-03-01 09:18:00.000 +0300,62.732159,,,,4.699866,,0
19679,81,M-021-01,Упаковочная машина №1,2025-03-01 10:44:00.000 +0300,66.026703,,,,4.035209,,0
19680,81,M-021-01,Упаковочная машина №1,2025-03-01 10:39:00.000 +0300,69.130723,,,,4.734635,,0
19681,81,M-021-01,Упаковочная машина №1,2025-03-01 10:39:00.000 +0300,69.130723,,,,4.734635,,0
19682,81,M-021-01,Упаковочная машина №1,2025-03-01 11:44:00.000 +0300,71.176552,,,,4.777427,,0
19683,81,M-021-01,Упаковочная машина №1,2025-03-02 11:23:00.000 +0300,71.176552,,,,4.777427,,0
19684,81,M-021-01,Упаковочная машина №1,2025-03-02 11:17:00.000 +0300,71.176552,,,,4.777427,,0
19685,81,M-021-01,Упаковочная машина №1,2025-03-02 12:04:00.000 +0300,74.316700,,,,4.741263,,0
19686,81,M-021-01,Упаковочная машина №1,2025-03-03 08:02:00.000 +0300,74.316700,,,,4.741263,,0
19687,81,M-021-01,Упаковочная машина №1,2025-03-03 07:39:00.000 +0300,74.316700,,,,4.741263,,0
19688,81,M-021-01,Упаковочная машина №1,2025-03-03 09:48:00.000 +0300,66.710033,,,,4.746979,,0
19689,81,M-021-01,Упаковочная машина №1,2025-03-03 13:55:00.000 +0300,66.710033,,,,4.746979,,0
19690,81,M-021-01,Упаковочная машина №1,2025-03-03 13:36:00.000 +0300,66.710033,,,,4.746979,,0
19691,81,M-021-01,Упаковочная машина №1,2025-03-03 16:03:00.000 +0300,70.213780,,,,4.800697,,0
19692,81,M-021-01,Упаковочная машина №1,2025-03-03 13:58:00.000 +0300,66.710033,,,,4.746979,,0
19693,81,M-021-01,Упаковочная машина №1,2025-03-03 13:53:00.000 +0300,66.710033,,,,4.746979,,0
19694,81,M-021-01,Упаковочная машина №1,2025-03-03 15:06:00.000 +0300,64.316760,,,,4.542799,,0
19695,81,M-021-01,Упаковочная машина №1,2025-03-03 16:39:00.000 +0300,70.213780,,,,4.800697,,0
19696,81,M-021-01,Упаковочная машина №1,2025-03-03 16:31:00.000 +0300,70.213780,,,,4.800697,,0
19697,81,M-021-01,Упаковочная машина №1,2025-03-03 17:47:00.000 +0300,60.474987,,,,4.317225,,0
19698,81,M-021-01,Упаковочная машина №1,2025-03-03 16:49:00.000 +0300,65.507535,,,,4.105222,,0
19699,81,M-021-01,Упаковочная машина №1,2025-03-03 16:41:00.000 +0300,70.213780,,,,4.800697,,0
19700,81,M-021-01,Упаковочная машина №1,2025-03-03 18:56:00.000 +0300,56.022186,,,,4.767619,,0
19701,81,M-021-01,Упаковочная машина №1,2025-03-08 08:21:00.000 +0300,56.022186,,,,4.767619,,0
19702,81,M-021-01,Упаковочная машина №1,2025-03-08 08:06:00.000 +0300,56.022186,,,,4.767619,,0
19703,81,M-021-01,Упаковочная машина №1,2025-03-08 10:52:00.000 +0300,61.942637,,,,4.115481,,0
19704,81,M-021-01,Упаковочная машина №1,2025-03-08 10:47:00.000 +0300,64.986177,,,,4.722448,,0
19705,81,M-021-01,Упаковочная машина №1,2025-03-08 10:35:00.000 +0300,70.261583,,,,4.671899,,0
19706,81,M-021-01,Упаковочная машина №1,2025-03-08 11:36:00.000 +0300,75.078691,,,,4.637975,,0
19707,81,M-021-01,Упаковочная машина №1,2025-03-16 07:34:00.000 +0300,75.078691,,,,4.637975,,0
19708,81,M-021-01,Упаковочная машина №1,2025-03-16 07:21:00.000 +0300,75.078691,,,,4.637975,,0
19709,81,M-021-01,Упаковочная машина №1,2025-03-16 09:45:00.000 +0300,66.304188,,,,4.336181,,0
19710,81,M-021-01,Упаковочная машина №1,2025-03-16 08:38:00.000 +0300,63.173285,,,,4.367859,,0
19711,81,M-021-01,Упаковочная машина №1,2025-03-16 08:37:00.000 +0300,57.160922,,,,4.583713,,0
19712,81,M-021-01,Упаковочная машина №1,2025-03-16 09:24:00.000 +0300,71.151463,,,,4.084133,,0
19713,81,M-021-01,Упаковочная машина №1,2025-03-16 09:19:00.000 +0300,77.692116,,,,4.605857,,0
19714,81,M-021-01,Упаковочная машина №1,2025-03-16 09:13:00.000 +0300,75.430113,,,,4.579113,,0
19715,81,M-021-01,Упаковочная машина №1,2025-03-16 10:28:00.000 +0300,62.302909,,,,4.728594,,0
19716,81,M-021-01,Упаковочная машина №1,2025-03-16 10:59:00.000 +0300,62.302909,,,,4.728594,,0
19717,81,M-021-01,Упаковочная машина №1,2025-03-16 10:46:00.000 +0300,62.302909,,,,4.728594,,0
19718,81,M-021-01,Упаковочная машина №1,2025-03-16 12:51:00.000 +0300,66.417861,,,,4.751193,,0
19719,81,M-021-01,Упаковочная машина №1,2025-03-16 16:31:00.000 +0300,66.417861,,,,4.751193,,0
19720,81,M-021-01,Упаковочная машина №1,2025-03-16 16:13:00.000 +0300,66.417861,,,,4.751193,,0
19721,81,M-021-01,Упаковочная машина №1,2025-03-16 17:10:00.000 +0300,71.165360,,,,4.813529,,0
19722,81,M-021-01,Упаковочная машина №1,2025-03-29 15:05:00.000 +0300,71.165360,,,,4.813529,,0
19723,81,M-021-01,Упаковочная машина №1,2025-03-29 14:51:00.000 +0300,71.165360,,,,4.813529,,0
19724,81,M-021-01,Упаковочная машина №1,2025-03-29 16:55:00.000 +0300,73.474497,,,,4.716409,,0
19725,81,M-021-01,Упаковочная машина №1,2025-04-01 15:37:00.000 +0300,73.474497,,,,4.716409,,0
19726,81,M-021-01,Упаковочная машина №1,2025-04-01 15:26:00.000 +0300,73.474497,,,,4.716409,,0
19727,81,M-021-01,Упаковочная машина №1,2025-04-01 18:04:00.000 +0300,70.759427,,,,4.749809,,0
19728,81,M-021-01,Упаковочная машина №1,2025-04-12 09:36:00.000 +0300,70.759427,,,,4.749809,,0
19729,81,M-021-01,Упаковочная машина №1,2025-04-12 09:26:00.000 +0300,70.759427,,,,4.749809,,0
19730,81,M-021-01,Упаковочная машина №1,2025-04-12 10:39:00.000 +0300,69.037227,,,,3.933182,,0
19731,81,M-021-01,Упаковочная машина №1,2025-04-12 10:34:00.000 +0300,73.481591,,,,4.880326,,0
19732,81,M-021-01,Упаковочная машина №1,2025-04-12 10:15:00.000 +0300,65.397730,,,,4.359615,,0
19733,81,M-021-01,Упаковочная машина №1,2025-04-12 11:49:00.000 +0300,79.065194,,,,4.752262,,0
19734,81,M-021-01,Упаковочная машина №1,2025-04-12 19:28:00.000 +0300,79.065194,,,,4.752262,,0
19735,81,M-021-01,Упаковочная машина №1,2025-04-12 19:15:00.000 +0300,79.065194,,,,4.752262,,0
19736,81,M-021-01,Упаковочная машина №1,2025-04-12 21:27:00.000 +0300,75.302386,,,,4.936153,,0
19737,81,M-021-01,Упаковочная машина №1,2025-04-16 06:23:00.000 +0300,75.302386,,,,4.936153,,0
19738,81,M-021-01,Упаковочная машина №1,2025-04-16 06:00:00.000 +0300,75.302386,,,,4.936153,,0
19739,81,M-021-01,Упаковочная машина №1,2025-04-16 08:27:00.000 +0300,64.833121,,,,4.852119,,0
19740,81,M-021-01,Упаковочная машина №1,2025-04-17 11:01:00.000 +0300,64.833121,,,,4.852119,,0
19741,81,M-021-01,Упаковочная машина №1,2025-04-17 10:50:00.000 +0300,64.833121,,,,4.852119,,0
19742,81,M-021-01,Упаковочная машина №1,2025-04-17 13:30:00.000 +0300,65.779459,,,,4.070855,,0
19743,81,M-021-01,Упаковочная машина №1,2025-04-17 13:25:00.000 +0300,58.279979,,,,4.931405,,0
19744,81,M-021-01,Упаковочная машина №1,2025-04-17 13:25:00.000 +0300,58.279979,,,,4.931405,,0
19745,81,M-021-01,Упаковочная машина №1,2025-04-17 14:27:00.000 +0300,63.545924,,,,4.417617,,0
19746,81,M-021-01,Упаковочная машина №1,2025-04-17 13:57:00.000 +0300,67.779617,,,,4.484281,,0
19747,81,M-021-01,Упаковочная машина №1,2025-04-17 13:39:00.000 +0300,63.647630,,,,4.122817,,0
19748,81,M-021-01,Упаковочная машина №1,2025-04-17 14:54:00.000 +0300,61.401247,,,,4.558439,,0
19749,81,M-021-01,Упаковочная машина №1,2025-04-17 15:32:00.000 +0300,61.401247,,,,4.558439,,0
19750,81,M-021-01,Упаковочная машина №1,2025-04-17 15:26:00.000 +0300,61.401247,,,,4.558439,,0
19751,81,M-021-01,Упаковочная машина №1,2025-04-17 17:51:00.000 +0300,76.476550,,,,4.755404,,0
19752,81,M-021-01,Упаковочная машина №1,2025-04-19 07:48:00.000 +0300,76.476550,,,,4.755404,,0
19753,81,M-021-01,Упаковочная машина №1,2025-04-19 07:29:00.000 +0300,76.476550,,,,4.755404,,0
19754,81,M-021-01,Упаковочная машина №1,2025-04-19 10:17:00.000 +0300,63.205406,,,,3.904205,,0
19755,81,M-021-01,Упаковочная машина №1,2025-04-19 10:12:00.000 +0300,66.425291,,,,4.738523,,0
19756,81,M-021-01,Упаковочная машина №1,2025-04-19 09:58:00.000 +0300,73.598279,,,,4.676767,,0
19757,81,M-021-01,Упаковочная машина №1,2025-04-19 10:49:00.000 +0300,69.256151,,,,4.700804,,0
19758,81,M-021-01,Упаковочная машина №1,2025-04-21 13:31:00.000 +0300,69.256151,,,,4.700804,,0
19759,81,M-021-01,Упаковочная машина №1,2025-04-21 13:22:00.000 +0300,69.256151,,,,4.700804,,0
19760,81,M-021-01,Упаковочная машина №1,2025-04-21 14:17:00.000 +0300,77.171167,,,,4.821480,,0
19761,81,M-021-01,Упаковочная машина №1,2025-04-25 09:13:00.000 +0300,77.171167,,,,4.821480,,0
19762,81,M-021-01,Упаковочная машина №1,2025-04-25 09:05:00.000 +0300,77.171167,,,,4.821480,,0
19763,81,M-021-01,Упаковочная машина №1,2025-04-25 11:32:00.000 +0300,66.163394,,,,4.624591,,0
19764,81,M-021-01,Упаковочная машина №1,2025-04-29 09:20:00.000 +0300,66.163394,,,,4.624591,,0
19765,81,M-021-01,Упаковочная машина №1,2025-04-29 09:11:00.000 +0300,66.163394,,,,4.624591,,0
19766,81,M-021-01,Упаковочная машина №1,2025-04-29 10:42:00.000 +0300,77.499497,,,,4.741927,,0
19767,81,M-021-01,Упаковочная машина №1,2025-04-29 12:46:00.000 +0300,77.499497,,,,4.741927,,0
19768,81,M-021-01,Упаковочная машина №1,2025-04-29 12:28:00.000 +0300,77.499497,,,,4.741927,,0
19769,81,M-021-01,Упаковочная машина №1,2025-04-29 13:29:00.000 +0300,67.886363,,,,4.688517,,0
19770,81,M-021-01,Упаковочная машина №1,2025-05-16 05:55:00.000 +0300,67.886363,,,,4.688517,,0
19771,81,M-021-01,Упаковочная машина №1,2025-05-16 05:42:00.000 +0300,67.886363,,,,4.688517,,0
19772,81,M-021-01,Упаковочная машина №1,2025-05-16 08:04:00.000 +0300,76.414737,,,,4.790836,,0
19773,81,M-021-01,Упаковочная машина №1,2025-05-18 15:02:00.000 +0300,76.414737,,,,4.790836,,0
19774,81,M-021-01,Упаковочная машина №1,2025-05-18 15:00:00.000 +0300,76.414737,,,,4.790836,,0
19775,81,M-021-01,Упаковочная машина №1,2025-05-18 17:47:00.000 +0300,74.889222,,,,4.630537,,0
19776,81,M-021-01,Упаковочная машина №1,2025-05-22 06:51:00.000 +0300,74.889222,,,,4.630537,,0
19777,81,M-021-01,Упаковочная машина №1,2025-05-22 06:32:00.000 +0300,74.889222,,,,4.630537,,0
19778,81,M-021-01,Упаковочная машина №1,2025-05-22 09:08:00.000 +0300,67.435162,,,,4.557892,,0
19779,81,M-021-01,Упаковочная машина №1,2025-05-22 08:13:00.000 +0300,62.257040,,,,4.489178,,0
19780,81,M-021-01,Упаковочная машина №1,2025-05-22 08:09:00.000 +0300,61.723037,,,,4.544562,,0
19781,81,M-021-01,Упаковочная машина №1,2025-05-22 09:48:00.000 +0300,65.000064,,,,4.619378,,0
19782,81,M-021-01,Упаковочная машина №1,2025-05-22 11:20:00.000 +0300,65.000064,,,,4.619378,,0
19783,81,M-021-01,Упаковочная машина №1,2025-05-22 11:10:00.000 +0300,65.000064,,,,4.619378,,0
19784,81,M-021-01,Упаковочная машина №1,2025-05-22 12:44:00.000 +0300,68.027695,,,,4.759276,,0
19785,81,M-021-01,Упаковочная машина №1,2025-05-22 14:14:00.000 +0300,68.027695,,,,4.759276,,0
19786,81,M-021-01,Упаковочная машина №1,2025-05-22 14:02:00.000 +0300,68.027695,,,,4.759276,,0
19787,81,M-021-01,Упаковочная машина №1,2025-05-22 16:17:00.000 +0300,64.031466,,,,4.817670,,0
19788,81,M-021-01,Упаковочная машина №1,2025-06-01 17:03:00.000 +0300,64.031466,,,,4.817670,,0
19789,81,M-021-01,Упаковочная машина №1,2025-06-01 16:43:00.000 +0300,64.031466,,,,4.817670,,0
19790,81,M-021-01,Упаковочная машина №1,2025-06-01 19:05:00.000 +0300,63.325790,,,,4.836723,,0
19791,81,M-021-01,Упаковочная машина №1,2025-06-01 20:18:00.000 +0300,63.325790,,,,4.836723,,0
19792,81,M-021-01,Упаковочная машина №1,2025-06-01 20:03:00.000 +0300,63.325790,,,,4.836723,,0
19793,81,M-021-01,Упаковочная машина №1,2025-06-01 21:20:00.000 +0300,69.005842,,,,4.589930,,0
19794,81,M-021-01,Упаковочная машина №1,2025-06-05 10:38:00.000 +0300,69.005842,,,,4.589930,,0
19795,81,M-021-01,Упаковочная машина №1,2025-06-05 10:35:00.000 +0300,69.005842,,,,4.589930,,0
19796,81,M-021-01,Упаковочная машина №1,2025-06-05 12:26:00.000 +0300,65.347594,,,,4.877748,,0
19797,81,M-021-01,Упаковочная машина №1,2025-06-05 14:03:00.000 +0300,65.347594,,,,4.877748,,0
19798,81,M-021-01,Упаковочная машина №1,2025-06-05 13:42:00.000 +0300,65.347594,,,,4.877748,,0
19799,81,M-021-01,Упаковочная машина №1,2025-06-05 16:24:00.000 +0300,91.057399,,,,4.781938,,0
19800,81,M-021-01,Упаковочная машина №1,2025-06-05 22:56:00.000 +0300,91.057399,,,,4.781938,,0
19801,81,M-021-01,Упаковочная машина №1,2025-06-05 22:31:00.000 +0300,91.057399,,,,4.781938,,0
19802,81,M-021-01,Упаковочная машина №1,2025-06-06 00:29:00.000 +0300,80.814552,,,,4.884717,,0
19803,81,M-021-01,Упаковочная машина №1,2025-06-06 10:22:00.000 +0300,80.814552,,,,4.884717,,0
19804,81,M-021-01,Упаковочная машина №1,2025-06-06 10:16:00.000 +0300,80.814552,,,,4.884717,,0
19805,81,M-021-01,Упаковочная машина №1,2025-06-06 11:05:00.000 +0300,70.529686,,,,4.787928,,0
19806,81,M-021-01,Упаковочная машина №1,2025-06-10 16:44:00.000 +0300,70.529686,,,,4.787928,,0
19807,81,M-021-01,Упаковочная машина №1,2025-06-10 16:34:00.000 +0300,70.529686,,,,4.787928,,0
19808,81,M-021-01,Упаковочная машина №1,2025-06-10 19:22:00.000 +0300,68.561731,,,,4.751511,,0
19809,81,M-021-01,Упаковочная машина №1,2025-06-11 06:25:00.000 +0300,68.561731,,,,4.751511,,0
19810,81,M-021-01,Упаковочная машина №1,2025-06-11 06:14:00.000 +0300,68.561731,,,,4.751511,,0
19811,81,M-021-01,Упаковочная машина №1,2025-06-11 07:18:00.000 +0300,71.168335,,,,4.705210,,0
19812,81,M-021-01,Упаковочная машина №1,2025-06-11 08:50:00.000 +0300,71.168335,,,,4.705210,,0
19813,81,M-021-01,Упаковочная машина №1,2025-06-11 08:47:00.000 +0300,71.168335,,,,4.705210,,0
19814,81,M-021-01,Упаковочная машина №1,2025-06-11 09:52:00.000 +0300,79.249904,,,,4.688018,,0
19815,81,M-021-01,Упаковочная машина №1,2025-06-12 08:55:00.000 +0300,79.249904,,,,4.688018,,0
19816,81,M-021-01,Упаковочная машина №1,2025-06-12 08:31:00.000 +0300,79.249904,,,,4.688018,,0
19817,81,M-021-01,Упаковочная машина №1,2025-06-12 11:21:00.000 +0300,65.957195,,,,4.108590,,0
19818,81,M-021-01,Упаковочная машина №1,2025-06-12 11:16:00.000 +0300,71.945403,,,,4.711877,,0
19819,81,M-021-01,Упаковочная машина №1,2025-06-12 10:53:00.000 +0300,70.183620,,,,4.605748,,0
19820,81,M-021-01,Упаковочная машина №1,2025-06-12 13:45:00.000 +0300,80.222568,,,,4.817616,,0
19821,81,M-021-01,Упаковочная машина №1,2025-06-14 18:35:00.000 +0300,80.222568,,,,4.817616,,0
19822,81,M-021-01,Упаковочная машина №1,2025-06-14 18:10:00.000 +0300,80.222568,,,,4.817616,,0
19823,81,M-021-01,Упаковочная машина №1,2025-06-14 20:29:00.000 +0300,66.152613,,,,4.723990,,0
19824,81,M-021-01,Упаковочная машина №1,2025-06-15 10:57:00.000 +0300,66.152613,,,,4.723990,,0
19825,81,M-021-01,Упаковочная машина №1,2025-06-15 10:53:00.000 +0300,66.152613,,,,4.723990,,0
19826,81,M-021-01,Упаковочная машина №1,2025-06-15 11:38:00.000 +0300,69.531167,,,,4.705411,,0
19827,81,M-021-01,Упаковочная машина №1,2025-06-15 13:57:00.000 +0300,69.531167,,,,4.705411,,0
19828,81,M-021-01,Упаковочная машина №1,2025-06-15 13:38:00.000 +0300,69.531167,,,,4.705411,,0
19829,81,M-021-01,Упаковочная машина №1,2025-06-15 14:55:00.000 +0300,68.539060,,,,4.643958,,0
19830,81,M-021-01,Упаковочная машина №1,2025-06-16 09:09:00.000 +0300,68.539060,,,,4.643958,,0
19831,81,M-021-01,Упаковочная машина №1,2025-06-16 08:59:00.000 +0300,68.539060,,,,4.643958,,0
19832,81,M-021-01,Упаковочная машина №1,2025-06-16 11:17:00.000 +0300,73.239313,,,,4.871865,,0
19833,81,M-021-01,Упаковочная машина №1,2025-06-19 06:12:00.000 +0300,73.239313,,,,4.871865,,0
19834,81,M-021-01,Упаковочная машина №1,2025-06-19 06:06:00.000 +0300,73.239313,,,,4.871865,,0
19835,81,M-021-01,Упаковочная машина №1,2025-06-19 07:49:00.000 +0300,85.736988,,,,4.643496,,0
19836,81,M-021-01,Упаковочная машина №1,2025-06-19 12:48:00.000 +0300,85.736988,,,,4.643496,,0
19837,81,M-021-01,Упаковочная машина №1,2025-06-19 12:42:00.000 +0300,85.736988,,,,4.643496,,0
19838,81,M-021-01,Упаковочная машина №1,2025-06-19 13:39:00.000 +0300,70.752030,,,,4.678443,,0
19839,81,M-021-01,Упаковочная машина №1,2025-06-23 07:46:00.000 +0300,70.752030,,,,4.678443,,0
19840,81,M-021-01,Упаковочная машина №1,2025-06-23 07:30:00.000 +0300,70.752030,,,,4.678443,,0
19841,81,M-021-01,Упаковочная машина №1,2025-06-23 09:07:00.000 +0300,70.848797,,,,4.733030,,0
19842,81,M-021-01,Упаковочная машина №1,2025-06-23 13:42:00.000 +0300,70.848797,,,,4.733030,,0
19843,81,M-021-01,Упаковочная машина №1,2025-06-23 13:29:00.000 +0300,70.848797,,,,4.733030,,0
19844,81,M-021-01,Упаковочная машина №1,2025-06-23 14:32:00.000 +0300,62.953013,,,,4.063680,,0
19845,81,M-021-01,Упаковочная машина №1,2025-06-23 14:27:00.000 +0300,69.960292,,,,4.498013,,0
19846,81,M-021-01,Упаковочная машина №1,2025-06-23 14:23:00.000 +0300,60.498303,,,,4.624333,,0
19847,81,M-021-01,Упаковочная машина №1,2025-06-23 16:05:00.000 +0300,71.248793,,,,4.762296,,0
19848,81,M-021-01,Упаковочная машина №1,2025-06-24 08:16:00.000 +0300,71.248793,,,,4.762296,,0
19849,81,M-021-01,Упаковочная машина №1,2025-06-24 08:02:00.000 +0300,71.248793,,,,4.762296,,0
19850,81,M-021-01,Упаковочная машина №1,2025-06-24 10:01:00.000 +0300,62.866663,,,,3.972481,,0
19851,81,M-021-01,Упаковочная машина №1,2025-06-24 09:56:00.000 +0300,66.038685,,,,4.802137,,0
19852,81,M-021-01,Упаковочная машина №1,2025-06-24 09:48:00.000 +0300,61.269141,,,,4.722288,,0
19853,81,M-021-01,Упаковочная машина №1,2025-06-24 10:40:00.000 +0300,67.669477,,,,4.204631,,0
19854,81,M-021-01,Упаковочная машина №1,2025-06-24 10:35:00.000 +0300,67.640486,,,,4.703787,,0
19855,81,M-021-01,Упаковочная машина №1,2025-06-24 10:17:00.000 +0300,71.156360,,,,4.311463,,0
19856,81,M-021-01,Упаковочная машина №1,2025-06-24 13:24:00.000 +0300,67.275881,,,,4.791568,,0
19857,81,M-021-01,Упаковочная машина №1,2025-06-27 07:06:00.000 +0300,67.275881,,,,4.791568,,0
19858,81,M-021-01,Упаковочная машина №1,2025-06-27 06:58:00.000 +0300,67.275881,,,,4.791568,,0
19859,81,M-021-01,Упаковочная машина №1,2025-06-27 09:39:00.000 +0300,67.770641,,,,4.254463,,0
19860,81,M-021-01,Упаковочная машина №1,2025-06-27 09:21:00.000 +0300,70.481056,,,,4.731883,,0
19861,81,M-021-01,Упаковочная машина №1,2025-06-27 09:16:00.000 +0300,73.525573,,,,4.577544,,0
19862,81,M-021-01,Упаковочная машина №1,2025-06-27 10:31:00.000 +0300,67.444690,,,,4.679623,,0
19863,82,M-021-02,Упаковочная машина №2,2025-01-14 09:54:00.000 +0300,,,,,,,0
19864,82,M-021-02,Упаковочная машина №2,2025-01-14 09:38:00.000 +0300,,,,,,,0
19865,82,M-021-02,Упаковочная машина №2,2025-01-14 12:43:00.000 +0300,82.124112,,,,4.847570,,0
19866,82,M-021-02,Упаковочная машина №2,2025-01-17 07:11:00.000 +0300,82.124112,,,,4.847570,,0
19867,82,M-021-02,Упаковочная машина №2,2025-01-17 07:08:00.000 +0300,82.124112,,,,4.847570,,0
19868,82,M-021-02,Упаковочная машина №2,2025-01-17 08:21:00.000 +0300,66.304807,,,,4.757760,,0
19869,82,M-021-02,Упаковочная машина №2,2025-01-19 10:54:00.000 +0300,66.304807,,,,4.757760,,0
19870,82,M-021-02,Упаковочная машина №2,2025-01-19 10:51:00.000 +0300,66.304807,,,,4.757760,,0
19871,82,M-021-02,Упаковочная машина №2,2025-01-19 12:02:00.000 +0300,67.608264,,,,4.810626,,0
19872,82,M-021-02,Упаковочная машина №2,2025-01-19 16:43:00.000 +0300,67.608264,,,,4.810626,,0
19873,82,M-021-02,Упаковочная машина №2,2025-01-19 16:26:00.000 +0300,67.608264,,,,4.810626,,0
19874,82,M-021-02,Упаковочная машина №2,2025-01-19 18:18:00.000 +0300,66.683186,,,,4.730815,,0
19875,82,M-021-02,Упаковочная машина №2,2025-01-20 08:14:00.000 +0300,66.683186,,,,4.730815,,0
19876,82,M-021-02,Упаковочная машина №2,2025-01-20 07:49:00.000 +0300,66.683186,,,,4.730815,,0
19877,82,M-021-02,Упаковочная машина №2,2025-01-20 10:20:00.000 +0300,76.972562,,,,4.884534,,0
19878,82,M-021-02,Упаковочная машина №2,2025-01-20 11:52:00.000 +0300,76.972562,,,,4.884534,,0
19879,82,M-021-02,Упаковочная машина №2,2025-01-20 11:43:00.000 +0300,76.972562,,,,4.884534,,0
19880,82,M-021-02,Упаковочная машина №2,2025-01-20 13:59:00.000 +0300,69.299883,,,,4.831845,,0
19881,82,M-021-02,Упаковочная машина №2,2025-01-20 14:16:00.000 +0300,69.299883,,,,4.831845,,0
